INFO	Valeur Threshold	Nombre d'erosions	Taille d'erosion	Nombre dilatation	Taille dilatation
MIN	111	1	1	1	1
MIN	200	3	3	3	3

Nombre Comp trouve	Valeur Threshold	Nombre d'erosions	Taille d'erosion	Nombre dilatation	Taille dilatation
5	121	1	2	2	3
1	121	1	2	3	1
1	121	1	2	3	2
1	121	1	2	3	3
35	121	1	3	1	1
35	121	1	3	1	2
35	121	1	3	1	3
5	121	1	3	2	1
5	121	1	3	2	2
5	121	1	3	2	3
1	121	1	3	3	1
1	121	1	3	3	2
1	121	1	3	3	3
16	121	2	1	1	1
16	121	2	1	1	2
16	121	2	1	1	3
14	121	2	1	2	1
14	121	2	1	2	2
14	121	2	1	2	3
3	121	2	1	3	1
3	121	2	1	3	2
3	121	2	1	3	3
16	121	2	2	1	1
16	121	2	2	1	2
16	121	2	2	1	3
14	121	2	2	2	1
14	121	2	2	2	2
14	121	2	2	2	3
3	121	2	2	3	1
3	121	2	2	3	2
3	121	2	2	3	3
16	121	2	3	1	1
16	121	2	3	1	2
16	121	2	3	1	3
14	121	2	3	2	1
14	121	2	3	2	2
14	121	2	3	2	3
3	121	2	3	3	1
3	121	2	3	3	2
3	121	2	3	3	3
0	121	3	1	1	1
0	121	3	1	1	2
0	121	3	1	1	3
0	121	3	1	2	1
0	121	3	1	2	2
0	121	3	1	2	3
0	121	3	1	3	1
0	121	3	1	3	2
0	121	3	1	3	3
0	121	3	2	1	1
0	121	3	2	1	2
0	121	3	2	1	3
0	121	3	2	2	1
0	121	3	2	2	2
0	121	3	2	2	3
0	121	3	2	3	1
0	121	3	2	3	2
0	121	3	2	3	3
0	121	3	3	1	1
0	121	3	3	1	2
0	121	3	3	1	3
0	121	3	3	2	1
0	121	3	3	2	2
0	121	3	3	2	3
0	121	3	3	3	1
0	121	3	3	3	2
0	121	3	3	3	3
35	122	1	1	1	1
35	122	1	1	1	2
35	122	1	1	1	3
18	122	1	1	2	1
18	122	1	1	2	2
18	122	1	1	2	3
2	122	1	1	3	1
2	122	1	1	3	2
2	122	1	1	3	3
35	122	1	2	1	1
35	122	1	2	1	2
35	122	1	2	1	3
18	122	1	2	2	1
18	122	1	2	2	2
18	122	1	2	2	3
2	122	1	2	3	1
2	122	1	2	3	2
2	122	1	2	3	3
35	122	1	3	1	1
35	122	1	3	1	2
35	122	1	3	1	3
18	122	1	3	2	1
18	122	1	3	2	2
18	122	1	3	2	3
2	122	1	3	3	1
2	122	1	3	3	2
2	122	1	3	3	3
25	122	2	1	1	1
25	122	2	1	1	2
25	122	2	1	1	3
22	122	2	1	2	1
22	122	2	1	2	2
22	122	2	1	2	3
3	122	2	1	3	1
3	122	2	1	3	2
3	122	2	1	3	3
25	122	2	2	1	1
25	122	2	2	1	2
25	122	2	2	1	3
22	122	2	2	2	1
22	122	2	2	2	2
22	122	2	2	2	3
3	122	2	2	3	1
3	122	2	2	3	2
3	122	2	2	3	3
25	122	2	3	1	1
25	122	2	3	1	2
25	122	2	3	1	3
22	122	2	3	2	1
22	122	2	3	2	2
22	122	2	3	2	3
3	122	2	3	3	1
3	122	2	3	3	2
3	122	2	3	3	3
0	122	3	1	1	1
0	122	3	1	1	2
0	122	3	1	1	3
0	122	3	1	2	1
0	122	3	1	2	2
0	122	3	1	2	3
0	122	3	1	3	1
0	122	3	1	3	2
0	122	3	1	3	3
0	122	3	2	1	1
0	122	3	2	1	2
0	122	3	2	1	3
0	122	3	2	2	1
0	122	3	2	2	2
0	122	3	2	2	3
0	122	3	2	3	1
0	122	3	2	3	2
0	122	3	2	3	3
0	122	3	3	1	1
0	122	3	3	1	2
0	122	3	3	1	3
0	122	3	3	2	1
0	122	3	3	2	2
0	122	3	3	2	3
0	122	3	3	3	1
0	122	3	3	3	2
0	122	3	3	3	3
29	123	1	1	1	1
29	123	1	1	1	2
29	123	1	1	1	3
22	123	1	1	2	1
22	123	1	1	2	2
22	123	1	1	2	3
3	123	1	1	3	1
3	123	1	1	3	2
3	123	1	1	3	3
29	123	1	2	1	1
29	123	1	2	1	2
29	123	1	2	1	3
22	123	1	2	2	1
22	123	1	2	2	2
22	123	1	2	2	3
3	123	1	2	3	1
3	123	1	2	3	2
3	123	1	2	3	3
29	123	1	3	1	1
29	123	1	3	1	2
29	123	1	3	1	3
22	123	1	3	2	1
22	123	1	3	2	2
22	123	1	3	2	3
3	123	1	3	3	1
3	123	1	3	3	2
3	123	1	3	3	3
25	123	2	1	1	1
25	123	2	1	1	2
25	123	2	1	1	3
24	123	2	1	2	1
24	123	2	1	2	2
24	123	2	1	2	3
6	123	2	1	3	1
6	123	2	1	3	2
6	123	2	1	3	3
25	123	2	2	1	1
25	123	2	2	1	2
25	123	2	2	1	3
24	123	2	2	2	1
24	123	2	2	2	2
24	123	2	2	2	3
6	123	2	2	3	1
6	123	2	2	3	2
6	123	2	2	3	3
25	123	2	3	1	1
25	123	2	3	1	2
25	123	2	3	1	3
24	123	2	3	2	1
24	123	2	3	2	2
24	123	2	3	2	3
6	123	2	3	3	1
6	123	2	3	3	2
6	123	2	3	3	3
0	123	3	1	1	1
0	123	3	1	1	2
0	123	3	1	1	3
0	123	3	1	2	1
0	123	3	1	2	2
0	123	3	1	2	3
0	123	3	1	3	1
0	123	3	1	3	2
0	123	3	1	3	3
0	123	3	2	1	1
0	123	3	2	1	2
0	123	3	2	1	3
0	123	3	2	2	1
0	123	3	2	2	2
0	123	3	2	2	3
0	123	3	2	3	1
0	123	3	2	3	2
0	123	3	2	3	3
0	123	3	3	1	1
0	123	3	3	1	2
0	123	3	3	1	3
0	123	3	3	2	1
0	123	3	3	2	2
0	123	3	3	2	3
0	123	3	3	3	1
0	123	3	3	3	2
0	123	3	3	3	3
22	124	1	1	1	1
22	124	1	1	1	2
22	124	1	1	1	3
13	124	1	1	2	1
13	124	1	1	2	2
13	124	1	1	2	3
16	124	1	1	3	1
16	124	1	1	3	2
16	124	1	1	3	3
22	124	1	2	1	1
22	124	1	2	1	2
22	124	1	2	1	3
13	124	1	2	2	1
13	124	1	2	2	2
13	124	1	2	2	3
16	124	1	2	3	1
16	124	1	2	3	2
16	124	1	2	3	3
22	124	1	3	1	1
22	124	1	3	1	2
22	124	1	3	1	3
13	124	1	3	2	1
13	124	1	3	2	2
13	124	1	3	2	3
16	124	1	3	3	1
16	124	1	3	3	2
16	124	1	3	3	3
16	124	2	1	1	1
16	124	2	1	1	2
16	124	2	1	1	3
12	124	2	1	2	1
12	124	2	1	2	2
12	124	2	1	2	3
3	124	2	1	3	1
3	124	2	1	3	2
3	124	2	1	3	3
16	124	2	2	1	1
16	124	2	2	1	2
16	124	2	2	1	3
12	124	2	2	2	1
12	124	2	2	2	2
12	124	2	2	2	3
3	124	2	2	3	1
3	124	2	2	3	2
3	124	2	2	3	3
16	124	2	3	1	1
16	124	2	3	1	2
16	124	2	3	1	3
12	124	2	3	2	1
12	124	2	3	2	2
12	124	2	3	2	3
3	124	2	3	3	1
3	124	2	3	3	2
3	124	2	3	3	3
4	124	3	1	1	1
4	124	3	1	1	2
4	124	3	1	1	3
1	124	3	1	2	1
1	124	3	1	2	2
1	124	3	1	2	3
0	124	3	1	3	1
0	124	3	1	3	2
0	124	3	1	3	3
4	124	3	2	1	1
4	124	3	2	1	2
4	124	3	2	1	3
1	124	3	2	2	1
1	124	3	2	2	2
1	124	3	2	2	3
0	124	3	2	3	1
0	124	3	2	3	2
0	124	3	2	3	3
4	124	3	3	1	1
4	124	3	3	1	2
4	124	3	3	1	3
1	124	3	3	2	1
1	124	3	3	2	2
1	124	3	3	2	3
0	124	3	3	3	1
0	124	3	3	3	2
